Brass-1	Brass-2	Brass-3	Brass-4	Brass-5	Copper-1	Copper-2	Copper-3	Copper-4	Copper-5	Steel-1	Steel-2	Steel-3	Steel-4	Steel-5	Aluminum-1	Aluminum-2	Aluminum-3	Aluminum-4	Aluminum-5	
°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	°C	
 2.964981e+001	 3.160282e+001	 3.715086e+001	 4.652882e+001	 5.721571e+001	 4.954724e+001	 5.029023e+001	 5.265361e+001	 5.591701e+001	 5.909618e+001	 2.198327e+001	 2.215542e+001	 2.254577e+001	 2.383371e+001	 4.590251e+001	 2.331086e+001	 2.332538e+001	 2.448329e+001	 2.673610e+001	 3.369086e+001	
 2.969677e+001	 3.163451e+001	 3.716327e+001	 4.645987e+001	 5.702761e+001	 4.954847e+001	 5.025953e+001	 5.257346e+001	 5.577983e+001	 5.889004e+001	 2.204453e+001	 2.213865e+001	 2.255524e+001	 2.386943e+001	 4.576481e+001	 2.332261e+001	 2.333721e+001	 2.451754e+001	 2.672593e+001	 3.357130e+001	
 2.964869e+001	 3.157310e+001	 3.711158e+001	 4.629494e+001	 5.683979e+001	 4.957310e+001	 5.017921e+001	 5.247570e+001	 5.562926e+001	 5.871209e+001	 2.200688e+001	 2.216449e+001	 2.254401e+001	 2.385093e+001	 4.554459e+001	 2.334022e+001	 2.337402e+001	 2.451024e+001	 2.667923e+001	 3.346309e+001	
 2.967495e+001	 3.159147e+001	 3.708973e+001	 4.620651e+001	 5.665328e+001	 4.954520e+001	 5.017244e+001	 5.241304e+001	 5.553372e+001	 5.857552e+001	 2.200581e+001	 2.216711e+001	 2.255405e+001	 2.385722e+001	 4.536152e+001	 2.329368e+001	 2.333532e+001	 2.449055e+001	 2.664573e+001	 3.329866e+001	
 2.968076e+001	 3.163391e+001	 3.708505e+001	 4.615658e+001	 5.645029e+001	 4.953040e+001	 5.015813e+001	 5.240975e+001	 5.543843e+001	 5.841903e+001	 2.200792e+001	 2.218118e+001	 2.255400e+001	 2.388028e+001	 4.519837e+001	 2.332637e+001	 2.334962e+001	 2.446783e+001	 2.666018e+001	 3.319641e+001	
 2.968909e+001	 3.163221e+001	 3.707002e+001	 4.606571e+001	 5.624902e+001	 4.955461e+001	 5.014071e+001	 5.238217e+001	 5.535004e+001	 5.825899e+001	 2.203840e+001	 2.216548e+001	 2.259269e+001	 2.390261e+001	 4.499054e+001	 2.335425e+001	 2.334435e+001	 2.446666e+001	 2.661197e+001	 3.314128e+001	
 2.967715e+001	 3.161544e+001	 3.705243e+001	 4.594244e+001	 5.603127e+001	 4.950574e+001	 5.013111e+001	 5.225089e+001	 5.520312e+001	 5.811137e+001	 2.202684e+001	 2.214810e+001	 2.257694e+001	 2.386986e+001	 4.482119e+001	 2.337092e+001	 2.334973e+001	 2.446820e+001	 2.657324e+001	 3.300753e+001	
 2.967288e+001	 3.164813e+001	 3.703490e+001	 4.583123e+001	 5.582341e+001	 4.949417e+001	 5.006343e+001	 5.216558e+001	 5.509309e+001	 5.800007e+001	 2.200424e+001	 2.215863e+001	 2.256102e+001	 2.386845e+001	 4.461485e+001	 2.336429e+001	 2.335848e+001	 2.447369e+001	 2.653895e+001	 3.291903e+001	
 2.967786e+001	 3.161361e+001	 3.700531e+001	 4.577132e+001	 5.566247e+001	 4.950243e+001	 5.007068e+001	 5.215784e+001	 5.501446e+001	 5.783302e+001	 2.202728e+001	 2.217398e+001	 2.257984e+001	 2.389074e+001	 4.446448e+001	 2.335410e+001	 2.335917e+001	 2.448528e+001	 2.649895e+001	 3.278757e+001	
 2.971214e+001	 3.159572e+001	 3.700103e+001	 4.565066e+001	 5.546449e+001	 4.949031e+001	 5.005885e+001	 5.211830e+001	 5.490159e+001	 5.768504e+001	 2.199945e+001	 2.213568e+001	 2.256458e+001	 2.387247e+001	 4.425104e+001	 2.332633e+001	 2.333130e+001	 2.445358e+001	 2.645321e+001	 3.267234e+001	
 2.968177e+001	 3.161271e+001	 3.698178e+001	 4.556527e+001	 5.527401e+001	 4.949393e+001	 5.003131e+001	 5.205959e+001	 5.479435e+001	 5.755632e+001	 2.202713e+001	 2.215487e+001	 2.256039e+001	 2.389330e+001	 4.409148e+001	 2.331071e+001	 2.336132e+001	 2.442496e+001	 2.642611e+001	 3.258765e+001	
 2.969697e+001	 3.161728e+001	 3.694381e+001	 4.546539e+001	 5.510794e+001	 4.950470e+001	 4.998322e+001	 5.199813e+001	 5.470539e+001	 5.741495e+001	 2.202939e+001	 2.215392e+001	 2.258230e+001	 2.388222e+001	 4.392051e+001	 2.335084e+001	 2.333061e+001	 2.443141e+001	 2.637762e+001	 3.246982e+001	
 2.968163e+001	 3.163460e+001	 3.695334e+001	 4.540458e+001	 5.493501e+001	 4.943037e+001	 4.994059e+001	 5.193822e+001	 5.456173e+001	 5.720933e+001	 2.203130e+001	 2.218541e+001	 2.260613e+001	 2.386486e+001	 4.377853e+001	 2.334293e+001	 2.334139e+001	 2.440503e+001	 2.636281e+001	 3.238214e+001	
 2.967873e+001	 3.162461e+001	 3.690458e+001	 4.530803e+001	 5.471618e+001	 4.938715e+001	 4.995384e+001	 5.190296e+001	 5.446046e+001	 5.709345e+001	 2.203957e+001	 2.222766e+001	 2.258925e+001	 2.391176e+001	 4.359533e+001	 2.338404e+001	 2.333822e+001	 2.443205e+001	 2.634225e+001	 3.227433e+001	
 2.970629e+001	 3.168048e+001	 3.690484e+001	 4.523050e+001	 5.457137e+001	 4.945662e+001	 4.994687e+001	 5.184055e+001	 5.441953e+001	 5.695105e+001	 2.206218e+001	 2.221695e+001	 2.262343e+001	 2.393496e+001	 4.342119e+001	 2.338853e+001	 2.332389e+001	 2.442498e+001	 2.632055e+001	 3.218314e+001	
 2.971491e+001	 3.163508e+001	 3.690396e+001	 4.509731e+001	 5.436533e+001	 4.938702e+001	 4.980379e+001	 5.170797e+001	 5.423446e+001	 5.681778e+001	 2.206878e+001	 2.223464e+001	 2.258144e+001	 2.389288e+001	 4.323616e+001	 2.340454e+001	 2.332506e+001	 2.440013e+001	 2.625613e+001	 3.205669e+001	
 2.967514e+001	 3.164351e+001	 3.681304e+001	 4.501598e+001	 5.422174e+001	 4.939700e+001	 4.985603e+001	 5.160652e+001	 5.416825e+001	 5.672919e+001	 2.206359e+001	 2.218139e+001	 2.257698e+001	 2.389251e+001	 4.308967e+001	 2.336101e+001	 2.337070e+001	 2.438969e+001	 2.624934e+001	 3.198400e+001	
 2.969759e+001	 3.160997e+001	 3.682531e+001	 4.491835e+001	 5.401098e+001	 4.935771e+001	 4.975715e+001	 5.154208e+001	 5.400541e+001	 5.653170e+001	 2.205120e+001	 2.219068e+001	 2.258187e+001	 2.389684e+001	 4.291460e+001	 2.337836e+001	 2.333283e+001	 2.436736e+001	 2.620987e+001	 3.190497e+001	
 2.965719e+001	 3.161064e+001	 3.680912e+001	 4.482639e+001	 5.386039e+001	 4.933330e+001	 4.969130e+001	 5.144527e+001	 5.388126e+001	 5.643459e+001	 2.204095e+001	 2.221763e+001	 2.258643e+001	 2.389015e+001	 4.276522e+001	 2.335201e+001	 2.336259e+001	 2.435269e+001	 2.615197e+001	 3.178527e+001	
 2.966576e+001	 3.165883e+001	 3.678436e+001	 4.472820e+001	 5.368476e+001	 4.930099e+001	 4.964224e+001	 5.138299e+001	 5.378466e+001	 5.631327e+001	 2.202988e+001	 2.221086e+001	 2.256161e+001	 2.385839e+001	 4.258876e+001	 2.335009e+001	 2.333494e+001	 2.435144e+001	 2.612188e+001	 3.167164e+001	
 2.974094e+001	 3.162505e+001	 3.678033e+001	 4.461802e+001	 5.352421e+001	 4.930939e+001	 4.961166e+001	 5.134842e+001	 5.372511e+001	 5.617225e+001	 2.203575e+001	 2.217198e+001	 2.262324e+001	 2.388650e+001	 4.245491e+001	 2.338433e+001	 2.333942e+001	 2.435969e+001	 2.613365e+001	 3.165422e+001	
 2.969396e+001	 3.161418e+001	 3.675862e+001	 4.461026e+001	 5.335881e+001	 4.921056e+001	 4.956907e+001	 5.128508e+001	 5.358155e+001	 5.604900e+001	 2.205139e+001	 2.221279e+001	 2.259239e+001	 2.387719e+001	 4.227723e+001	 2.338823e+001	 2.332116e+001	 2.437884e+001	 2.604679e+001	 3.149817e+001	
 2.969728e+001	 3.158033e+001	 3.672487e+001	 4.452227e+001	 5.318803e+001	 4.921461e+001	 4.957658e+001	 5.124357e+001	 5.351549e+001	 5.591230e+001	 2.206511e+001	 2.220066e+001	 2.261028e+001	 2.390649e+001	 4.211259e+001	 2.339796e+001	 2.333460e+001	 2.432152e+001	 2.606360e+001	 3.146763e+001	
 2.970681e+001	 3.157596e+001	 3.669982e+001	 4.434424e+001	 5.300729e+001	 4.922109e+001	 4.949949e+001	 5.113889e+001	 5.339368e+001	 5.575226e+001	 2.206404e+001	 2.220787e+001	 2.263321e+001	 2.388922e+001	 4.195387e+001	 2.341181e+001	 2.336044e+001	 2.434071e+001	 2.602848e+001	 3.135658e+001	
 2.971888e+001	 3.163519e+001	 3.667898e+001	 4.431245e+001	 5.287096e+001	 4.919197e+001	 4.952654e+001	 5.111713e+001	 5.335464e+001	 5.566963e+001	 2.202806e+001	 2.218290e+001	 2.257082e+001	 2.383797e+001	 4.182235e+001	 2.337116e+001	 2.335710e+001	 2.431510e+001	 2.597062e+001	 3.126958e+001	
 2.971263e+001	 3.161749e+001	 3.663969e+001	 4.426553e+001	 5.267757e+001	 4.914447e+001	 4.949062e+001	 5.114178e+001	 5.326135e+001	 5.554843e+001	 2.209413e+001	 2.224515e+001	 2.258457e+001	 2.389248e+001	 4.169234e+001	 2.341050e+001	 2.335665e+001	 2.434189e+001	 2.593236e+001	 3.121043e+001	
 2.972064e+001	 3.161845e+001	 3.665528e+001	 4.417776e+001	 5.247637e+001	 4.913744e+001	 4.950030e+001	 5.113319e+001	 5.321360e+001	 5.546324e+001	 2.207285e+001	 2.220032e+001	 2.260929e+001	 2.391240e+001	 4.156028e+001	 2.336444e+001	 2.337302e+001	 2.432386e+001	 2.592113e+001	 3.113638e+001	
 2.975759e+001	 3.167400e+001	 3.659566e+001	 4.407918e+001	 5.229967e+001	 4.910675e+001	 4.945362e+001	 5.106701e+001	 5.311384e+001	 5.528784e+001	 2.204713e+001	 2.221667e+001	 2.258951e+001	 2.388628e+001	 4.140403e+001	 2.340841e+001	 2.333110e+001	 2.427428e+001	 2.587964e+001	 3.101814e+001	
 2.971436e+001	 3.157191e+001	 3.648091e+001	 4.359240e+001	 5.193092e+001	 4.899261e+001	 4.930453e+001	 5.080600e+001	 5.291579e+001	 5.498836e+001	 2.209182e+001	 2.221637e+001	 2.261126e+001	 2.389287e+001	 4.138865e+001	 2.343802e+001	 2.337252e+001	 2.428281e+001	 2.593239e+001	 3.091089e+001	
 2.967863e+001	 3.155514e+001	 3.638667e+001	 4.312014e+001	 5.159151e+001	 4.889527e+001	 4.899090e+001	 5.048952e+001	 5.241455e+001	 5.451923e+001	 2.206580e+001	 2.219447e+001	 2.260465e+001	 2.382718e+001	 4.141888e+001	 2.344644e+001	 2.338634e+001	 2.425362e+001	 2.594557e+001	 3.088903e+001	
 2.967805e+001	 3.152144e+001	 3.624624e+001	 4.279367e+001	 5.122950e+001	 4.881110e+001	 4.882871e+001	 5.030531e+001	 5.183041e+001	 5.412655e+001	 2.208800e+001	 2.223913e+001	 2.259355e+001	 2.385343e+001	 4.140844e+001	 2.342572e+001	 2.336851e+001	 2.425355e+001	 2.597386e+001	 3.088739e+001	
 2.966847e+001	 3.150182e+001	 3.604215e+001	 4.245109e+001	 5.086681e+001	 4.871149e+001	 4.872944e+001	 5.010490e+001	 5.129446e+001	 5.374839e+001	 2.207644e+001	 2.224186e+001	 2.259195e+001	 2.386976e+001	 4.145571e+001	 2.342811e+001	 2.338653e+001	 2.429093e+001	 2.603673e+001	 3.087065e+001	
 2.967546e+001	 3.151855e+001	 3.588583e+001	 4.216860e+001	 5.052256e+001	 4.859167e+001	 4.865587e+001	 4.989914e+001	 5.078847e+001	 5.341108e+001	 2.204331e+001	 2.219387e+001	 2.258870e+001	 2.387044e+001	 4.147784e+001	 2.341878e+001	 2.337339e+001	 2.428144e+001	 2.602736e+001	 3.083213e+001	
 2.968321e+001	 3.147927e+001	 3.569423e+001	 4.185590e+001	 5.023077e+001	 4.856103e+001	 4.856224e+001	 4.967265e+001	 5.034138e+001	 5.305845e+001	 2.206301e+001	 2.224061e+001	 2.261032e+001	 2.388557e+001	 4.149323e+001	 2.342095e+001	 2.338656e+001	 2.429071e+001	 2.609098e+001	 3.085538e+001	
 2.962077e+001	 3.142129e+001	 3.549527e+001	 4.150765e+001	 4.992541e+001	 4.845384e+001	 4.844123e+001	 4.947132e+001	 4.989540e+001	 5.267912e+001	 2.209512e+001	 2.219385e+001	 2.257781e+001	 2.387846e+001	 4.148581e+001	 2.341321e+001	 2.343487e+001	 2.431313e+001	 2.611312e+001	 3.085944e+001	
 2.964409e+001	 3.138577e+001	 3.529224e+001	 4.116485e+001	 4.966621e+001	 4.835641e+001	 4.834349e+001	 4.920883e+001	 4.949644e+001	 5.232856e+001	 2.207831e+001	 2.224050e+001	 2.260598e+001	 2.389194e+001	 4.144884e+001	 2.346047e+001	 2.339365e+001	 2.425048e+001	 2.616574e+001	 3.082892e+001	
 2.953323e+001	 3.136141e+001	 3.513519e+001	 4.083535e+001	 4.924806e+001	 4.822939e+001	 4.819976e+001	 4.895390e+001	 4.912326e+001	 5.202960e+001	 2.204870e+001	 2.220652e+001	 2.257880e+001	 2.390516e+001	 4.147523e+001	 2.341321e+001	 2.336444e+001	 2.428027e+001	 2.619799e+001	 3.079135e+001	
 2.949371e+001	 3.131617e+001	 3.496022e+001	 4.054395e+001	 4.900959e+001	 4.815965e+001	 4.807452e+001	 4.875917e+001	 4.873999e+001	 5.168529e+001	 2.205336e+001	 2.222737e+001	 2.258233e+001	 2.392111e+001	 4.143813e+001	 2.339900e+001	 2.336197e+001	 2.430445e+001	 2.620036e+001	 3.078337e+001	
 2.944903e+001	 3.126759e+001	 3.476599e+001	 4.021729e+001	 4.872792e+001	 4.809224e+001	 4.802772e+001	 4.849854e+001	 4.836710e+001	 5.134353e+001	 2.207213e+001	 2.227135e+001	 2.262545e+001	 2.395975e+001	 4.144226e+001	 2.344330e+001	 2.336477e+001	 2.428436e+001	 2.624945e+001	 3.074434e+001	
 2.942105e+001	 3.123496e+001	 3.458784e+001	 3.994052e+001	 4.842094e+001	 4.801348e+001	 4.788674e+001	 4.826733e+001	 4.798966e+001	 5.096680e+001	 2.205159e+001	 2.218083e+001	 2.256550e+001	 2.388194e+001	 4.139333e+001	 2.341346e+001	 2.335836e+001	 2.429022e+001	 2.627815e+001	 3.076677e+001	
 2.942235e+001	 3.111981e+001	 3.433790e+001	 3.960308e+001	 4.813967e+001	 4.790107e+001	 4.781676e+001	 4.802987e+001	 4.767561e+001	 5.071618e+001	 2.209330e+001	 2.223330e+001	 2.254307e+001	 2.392989e+001	 4.141394e+001	 2.345848e+001	 2.337369e+001	 2.431310e+001	 2.630065e+001	 3.075286e+001	
 2.937799e+001	 3.113081e+001	 3.425851e+001	 3.936516e+001	 4.788976e+001	 4.783558e+001	 4.773339e+001	 4.781664e+001	 4.736404e+001	 5.043573e+001	 2.207930e+001	 2.225348e+001	 2.257882e+001	 2.391049e+001	 4.133163e+001	 2.340843e+001	 2.335030e+001	 2.428658e+001	 2.629349e+001	 3.069517e+001	
 2.936325e+001	 3.112349e+001	 3.409080e+001	 3.905809e+001	 4.761710e+001	 4.777133e+001	 4.760302e+001	 4.762013e+001	 4.702443e+001	 5.013145e+001	 2.202848e+001	 2.221704e+001	 2.254187e+001	 2.393261e+001	 4.130236e+001	 2.344343e+001	 2.335919e+001	 2.435129e+001	 2.635320e+001	 3.068181e+001	
 2.937104e+001	 3.103325e+001	 3.392088e+001	 3.881349e+001	 4.735345e+001	 4.764244e+001	 4.744253e+001	 4.736855e+001	 4.673774e+001	 4.985865e+001	 2.203852e+001	 2.220111e+001	 2.257817e+001	 2.396160e+001	 4.128023e+001	 2.342767e+001	 2.338845e+001	 2.433618e+001	 2.636790e+001	 3.067492e+001	
 2.929615e+001	 3.096887e+001	 3.373202e+001	 3.854237e+001	 4.711901e+001	 4.759424e+001	 4.737420e+001	 4.714364e+001	 4.645054e+001	 4.953402e+001	 2.203915e+001	 2.218024e+001	 2.258422e+001	 2.394246e+001	 4.125907e+001	 2.342879e+001	 2.337826e+001	 2.432586e+001	 2.638319e+001	 3.063899e+001	
 2.925776e+001	 3.093023e+001	 3.357271e+001	 3.826106e+001	 4.685726e+001	 4.747454e+001	 4.726142e+001	 4.694680e+001	 4.616637e+001	 4.924977e+001	 2.204965e+001	 2.220800e+001	 2.259200e+001	 2.399361e+001	 4.126044e+001	 2.344112e+001	 2.337519e+001	 2.435952e+001	 2.644485e+001	 3.061263e+001	
 2.921406e+001	 3.087980e+001	 3.344270e+001	 3.802350e+001	 4.661111e+001	 4.739906e+001	 4.718200e+001	 4.679696e+001	 4.590760e+001	 4.897308e+001	 2.202739e+001	 2.222122e+001	 2.249917e+001	 2.398085e+001	 4.121069e+001	 2.339281e+001	 2.333172e+001	 2.431346e+001	 2.640812e+001	 3.058062e+001	
 2.916793e+001	 3.081554e+001	 3.330206e+001	 3.767507e+001	 4.634343e+001	 4.734012e+001	 4.706451e+001	 4.659991e+001	 4.566933e+001	 4.871120e+001	 2.203651e+001	 2.221897e+001	 2.254514e+001	 2.398949e+001	 4.117593e+001	 2.341147e+001	 2.335081e+001	 2.433670e+001	 2.640213e+001	 3.056402e+001	
 2.917656e+001	 3.077270e+001	 3.313478e+001	 3.747868e+001	 4.608073e+001	 4.725132e+001	 4.693719e+001	 4.633263e+001	 4.537761e+001	 4.842297e+001	 2.205642e+001	 2.220470e+001	 2.254510e+001	 2.399628e+001	 4.109609e+001	 2.341407e+001	 2.335624e+001	 2.437846e+001	 2.646038e+001	 3.053023e+001	
 2.904799e+001	 3.072044e+001	 3.300570e+001	 3.723766e+001	 4.586190e+001	 4.716594e+001	 4.680013e+001	 4.618937e+001	 4.516161e+001	 4.821123e+001	 2.204141e+001	 2.221210e+001	 2.256374e+001	 2.402243e+001	 4.114267e+001	 2.343193e+001	 2.333734e+001	 2.438984e+001	 2.646470e+001	 3.052767e+001	
 2.911481e+001	 3.065286e+001	 3.286927e+001	 3.703667e+001	 4.562357e+001	 4.704751e+001	 4.665070e+001	 4.598093e+001	 4.491156e+001	 4.794065e+001	 2.202785e+001	 2.219899e+001	 2.254363e+001	 2.400654e+001	 4.110639e+001	 2.340532e+001	 2.333306e+001	 2.436320e+001	 2.646779e+001	 3.047606e+001	
 2.897739e+001	 3.057021e+001	 3.271019e+001	 3.678446e+001	 4.538361e+001	 4.691628e+001	 4.650954e+001	 4.575288e+001	 4.464447e+001	 4.766825e+001	 2.203799e+001	 2.221319e+001	 2.254326e+001	 2.403630e+001	 4.106736e+001	 2.340398e+001	 2.333209e+001	 2.436633e+001	 2.650040e+001	 3.048714e+001	
 2.901241e+001	 3.049591e+001	 3.251934e+001	 3.657262e+001	 4.518322e+001	 4.677634e+001	 4.640065e+001	 4.552456e+001	 4.438952e+001	 4.735513e+001	 2.205602e+001	 2.219759e+001	 2.257969e+001	 2.406149e+001	 4.105926e+001	 2.342633e+001	 2.335933e+001	 2.442454e+001	 2.652573e+001	 3.046961e+001	
 2.897272e+001	 3.045254e+001	 3.239932e+001	 3.633713e+001	 4.494555e+001	 4.669105e+001	 4.621708e+001	 4.529170e+001	 4.416925e+001	 4.716010e+001	 2.197040e+001	 2.217937e+001	 2.254321e+001	 2.407001e+001	 4.102847e+001	 2.340640e+001	 2.337252e+001	 2.442987e+001	 2.650138e+001	 3.041217e+001	
 2.890652e+001	 3.033564e+001	 3.223170e+001	 3.610183e+001	 4.468716e+001	 4.655106e+001	 4.604251e+001	 4.513155e+001	 4.398466e+001	 4.693772e+001	 2.201465e+001	 2.220775e+001	 2.254827e+001	 2.404073e+001	 4.096376e+001	 2.337994e+001	 2.332343e+001	 2.440284e+001	 2.652569e+001	 3.035219e+001	
 2.889088e+001	 3.032722e+001	 3.212114e+001	 3.592560e+001	 4.450373e+001	 4.646462e+001	 4.595985e+001	 4.499317e+001	 4.377228e+001	 4.669148e+001	 2.201447e+001	 2.222653e+001	 2.256740e+001	 2.409368e+001	 4.095770e+001	 2.338941e+001	 2.334855e+001	 2.441382e+001	 2.653354e+001	 3.033883e+001	
 2.886361e+001	 3.023130e+001	 3.203319e+001	 3.569360e+001	 4.430449e+001	 4.635615e+001	 4.578565e+001	 4.473576e+001	 4.351368e+001	 4.642842e+001	 2.202749e+001	 2.220312e+001	 2.257086e+001	 2.413145e+001	 4.097681e+001	 2.341519e+001	 2.336640e+001	 2.444237e+001	 2.657928e+001	 3.031854e+001	
 2.880718e+001	 3.018521e+001	 3.186976e+001	 3.550439e+001	 4.407542e+001	 4.619227e+001	 4.564217e+001	 4.458227e+001	 4.328745e+001	 4.624128e+001	 2.205235e+001	 2.221007e+001	 2.257480e+001	 2.410999e+001	 4.093544e+001	 2.342648e+001	 2.338898e+001	 2.445390e+001	 2.656514e+001	 3.033003e+001	
 2.878907e+001	 3.010978e+001	 3.176988e+001	 3.531820e+001	 4.384018e+001	 4.611066e+001	 4.552980e+001	 4.435396e+001	 4.309912e+001	 4.600153e+001	 2.203951e+001	 2.220330e+001	 2.253314e+001	 2.411919e+001	 4.091085e+001	 2.343078e+001	 2.339457e+001	 2.443097e+001	 2.655124e+001	 3.031711e+001	
 2.870359e+001	 3.005256e+001	 3.160231e+001	 3.513177e+001	 4.365647e+001	 4.601855e+001	 4.539851e+001	 4.422276e+001	 4.286003e+001	 4.579470e+001	 2.201990e+001	 2.225139e+001	 2.255581e+001	 2.410896e+001	 4.083732e+001	 2.343450e+001	 2.337215e+001	 2.444945e+001	 2.656562e+001	 3.025847e+001	
 2.869529e+001	 2.998949e+001	 3.147360e+001	 3.491993e+001	 4.342315e+001	 4.589727e+001	 4.524928e+001	 4.403116e+001	 4.265053e+001	 4.547759e+001	 2.204524e+001	 2.222785e+001	 2.253928e+001	 2.411069e+001	 4.079211e+001	 2.344697e+001	 2.334488e+001	 2.448672e+001	 2.659239e+001	 3.023160e+001	
 2.863324e+001	 2.989780e+001	 3.133771e+001	 3.474352e+001	 4.323915e+001	 4.577530e+001	 4.510028e+001	 4.382284e+001	 4.243605e+001	 4.528592e+001	 2.203152e+001	 2.221455e+001	 2.253383e+001	 2.412061e+001	 4.076985e+001	 2.343251e+001	 2.338555e+001	 2.451176e+001	 2.661620e+001	 3.021104e+001	
 2.860001e+001	 2.985819e+001	 3.122235e+001	 3.454236e+001	 4.301354e+001	 4.564124e+001	 4.496642e+001	 4.366137e+001	 4.226767e+001	 4.512120e+001	 2.204121e+001	 2.220581e+001	 2.255880e+001	 2.413074e+001	 4.076545e+001	 2.346154e+001	 2.340733e+001	 2.447787e+001	 2.657224e+001	 3.020010e+001	
 2.853084e+001	 2.979716e+001	 3.105647e+001	 3.438823e+001	 4.283477e+001	 4.553053e+001	 4.477914e+001	 4.344913e+001	 4.206286e+001	 4.491750e+001	 2.202289e+001	 2.222420e+001	 2.255060e+001	 2.417794e+001	 4.070663e+001	 2.345298e+001	 2.340994e+001	 2.452518e+001	 2.663683e+001	 3.017337e+001	
 2.853219e+001	 2.973947e+001	 3.099811e+001	 3.422710e+001	 4.262632e+001	 4.546883e+001	 4.470458e+001	 4.329915e+001	 4.185324e+001	 4.472028e+001	 2.202456e+001	 2.218515e+001	 2.253415e+001	 2.415808e+001	 4.065922e+001	 2.340803e+001	 2.335005e+001	 2.449876e+001	 2.660361e+001	 3.012918e+001	
 2.848255e+001	 2.969437e+001	 3.086273e+001	 3.403056e+001	 4.247036e+001	 4.529984e+001	 4.454177e+001	 4.314587e+001	 4.170248e+001	 4.447246e+001	 2.200554e+001	 2.219335e+001	 2.251742e+001	 2.414624e+001	 4.061319e+001	 2.342231e+001	 2.337588e+001	 2.454358e+001	 2.660046e+001	 3.013365e+001	
 2.846215e+001	 2.960489e+001	 3.077338e+001	 3.386117e+001	 4.225106e+001	 4.517250e+001	 4.441971e+001	 4.293173e+001	 4.150339e+001	 4.425984e+001	 2.201578e+001	 2.221433e+001	 2.254541e+001	 2.417001e+001	 4.052482e+001	 2.341128e+001	 2.339527e+001	 2.450028e+001	 2.659149e+001	 3.010327e+001	
 2.841808e+001	 2.951700e+001	 3.063822e+001	 3.369314e+001	 4.219005e+001	 4.503339e+001	 4.429196e+001	 4.276824e+001	 4.131127e+001	 4.407486e+001	 2.204068e+001	 2.221281e+001	 2.254727e+001	 2.417908e+001	 4.051177e+001	 2.343131e+001	 2.336362e+001	 2.451380e+001	 2.663073e+001	 3.004449e+001	
 2.838436e+001	 2.949692e+001	 3.051867e+001	 3.354351e+001	 4.215336e+001	 4.488667e+001	 4.416777e+001	 4.261965e+001	 4.114175e+001	 4.388448e+001	 2.201980e+001	 2.222553e+001	 2.256380e+001	 2.419934e+001	 4.053843e+001	 2.346183e+001	 2.341291e+001	 2.456324e+001	 2.665376e+001	 2.999829e+001	
 2.829523e+001	 2.937949e+001	 3.039116e+001	 3.336577e+001	 4.220516e+001	 4.478883e+001	 4.403477e+001	 4.247856e+001	 4.096769e+001	 4.374525e+001	 2.200275e+001	 2.219487e+001	 2.253442e+001	 2.415270e+001	 4.047342e+001	 2.343754e+001	 2.339249e+001	 2.455040e+001	 2.662309e+001	 3.001142e+001	
 2.827508e+001	 2.934027e+001	 3.030003e+001	 3.322643e+001	 4.230011e+001	 4.465456e+001	 4.387449e+001	 4.231200e+001	 4.077331e+001	 4.360528e+001	 2.205691e+001	 2.223333e+001	 2.256835e+001	 2.424544e+001	 4.051163e+001	 2.349148e+001	 2.343537e+001	 2.457478e+001	 2.666167e+001	 2.998452e+001	
 2.822931e+001	 2.928803e+001	 3.019029e+001	 3.307735e+001	 4.247998e+001	 4.447246e+001	 4.373513e+001	 4.210463e+001	 4.059083e+001	 4.350127e+001	 2.203697e+001	 2.223267e+001	 2.257581e+001	 2.426471e+001	 4.045927e+001	 2.346527e+001	 2.346247e+001	 2.456581e+001	 2.665037e+001	 2.999603e+001	
 2.813083e+001	 2.920764e+001	 3.006599e+001	 3.293468e+001	 4.265806e+001	 4.437260e+001	 4.359313e+001	 4.203482e+001	 4.046803e+001	 4.342204e+001	 2.204726e+001	 2.221648e+001	 2.253312e+001	 2.427385e+001	 4.039977e+001	 2.351310e+001	 2.345090e+001	 2.458793e+001	 2.665399e+001	 2.995239e+001	
 2.815619e+001	 2.917409e+001	 2.999183e+001	 3.278340e+001	 4.289165e+001	 4.424711e+001	 4.348211e+001	 4.185253e+001	 4.034308e+001	 4.342587e+001	 2.201721e+001	 2.222309e+001	 2.257269e+001	 2.427197e+001	 4.032240e+001	 2.347174e+001	 2.346030e+001	 2.460333e+001	 2.665319e+001	 2.992847e+001	
 2.813463e+001	 2.911660e+001	 2.991294e+001	 3.264667e+001	 4.313335e+001	 4.413569e+001	 4.332870e+001	 4.173570e+001	 4.018773e+001	 4.337495e+001	 2.204040e+001	 2.223189e+001	 2.258199e+001	 2.430400e+001	 4.031072e+001	 2.351159e+001	 2.345635e+001	 2.461129e+001	 2.664745e+001	 2.986877e+001	
 2.807337e+001	 2.903086e+001	 2.978817e+001	 3.252656e+001	 4.339182e+001	 4.399066e+001	 4.318041e+001	 4.156631e+001	 4.002586e+001	 4.337415e+001	 2.203354e+001	 2.220622e+001	 2.252634e+001	 2.424444e+001	 4.026413e+001	 2.346773e+001	 2.343105e+001	 2.457128e+001	 2.665538e+001	 2.986201e+001	
